RegionNombre,Semana,Temp_Mediana_Semanal
Región de Los Lagos,2025-04-01,10.8
Región de Los Lagos,2025-04-08,12.0
Región de Los Lagos,2025-04-15,10.8
Región de Los Lagos,2025-04-22,10.5
Región de Los Lagos,2025-04-29,10.600000000000001
Región de Los Lagos,2025-05-06,10.6
Región de Los Lagos,2025-05-13,11.0
Región de Los Lagos,2025-05-20,8.65
Región de Los Lagos,2025-05-27,8.3
Región de Los Lagos,2025-06-03,7.8
Región de Los Lagos,2025-06-10,8.3
Región de Los Lagos,2025-06-17,7.4
Región de Los Lagos,2025-06-24,4.6
Región de Los Lagos,2025-07-01,8.5
Región de Los Lagos,2025-07-08,8.0
Región de Los Lagos,2025-07-15,8.5
Región de Los Lagos,2025-07-22,7.4
Región de Los Lagos,2025-07-29,11.2
Región de Los Lagos,2025-08-05,9.649999999999999
Región de Los Lagos,2025-08-12,8.75
Región de Los Lagos,2025-08-19,9.3
Región de Los Lagos,2025-08-26,10.4
Región de Los Lagos,2025-09-02,7.5
Región de Los Lagos,2025-09-09,9.7
Región de Los Lagos,2025-09-16,10.5
Región de Los Lagos,2025-09-23,10.75
Región de Los Lagos,2025-09-30,10.6
Región de Los Lagos,2025-10-07,11.3
Región de Los Lagos,2025-10-14,10.7
Región de Los Lagos,2025-10-21,10.6
Región de Los Lagos,2025-10-28,12.1
Región de Los Lagos,2025-11-04,13.0
Región de Los Lagos,2025-11-11,12.9
Región de Los Lagos,2025-11-18,13.8
Región de Los Lagos,2025-11-25,15.8
Región de Los Lagos,2025-12-02,14.8
Región de Los Lagos,2025-12-09,13.399999999999999
Región de Los Lagos,2025-12-16,13.9
Región de Los Lagos,2025-12-23,14.149999999999999
Región de Los Lagos,2025-12-30,16.625
Región de Los Ríos,2020-12-29,17.15
Región de Los Ríos,2021-01-05,14.5
Región de Los Ríos,2021-01-12,13.1
Región de Los Ríos,2021-01-19,21.8
Región de Los Ríos,2021-01-26,15.5
Región de Los Ríos,2021-02-02,18.4
Región de Los Ríos,2021-02-09,17.4
Región de Los Ríos,2021-02-16,13.5
Región de Los Ríos,2021-02-23,15.7
Región de Los Ríos,2021-03-02,18.3
Región de Los Ríos,2021-03-09,13.6
Región de Los Ríos,2021-03-16,13.1
Región de Los Ríos,2021-03-23,11.7
Región de Los Ríos,2021-03-30,13.7
Región de Los Ríos,2021-04-06,13.0
Región de Los Ríos,2021-04-13,13.5
Región de Los Ríos,2021-04-20,10.1
Región de Los Ríos,2021-04-27,11.7
Región de Los Ríos,2021-05-04,7.8
Región de Los Ríos,2021-05-11,7.9
Región de Los Ríos,2021-05-18,9.0
Región de Los Ríos,2021-05-25,11.4
Región de Los Ríos,2021-06-01,9.2
Región de Los Ríos,2021-06-08,10.2
Región de Los Ríos,2021-06-15,5.1
Región de Los Ríos,2021-06-22,5.9
Región de Los Ríos,2021-06-29,6.7
Región de Los Ríos,2021-07-06,8.7
Región de Los Ríos,2021-07-13,5.1
Región de Los Ríos,2021-07-20,8.9
Región de Los Ríos,2021-07-27,4.2
Región de Los Ríos,2021-08-03,7.1
Región de Los Ríos,2021-08-10,6.7
Región de Los Ríos,2021-08-17,8.4
Región de Los Ríos,2021-08-24,8.8
Región de Los Ríos,2021-08-31,9.4
Región de Los Ríos,2021-09-07,8.7
Región de Los Ríos,2021-09-14,8.3
Región de Los Ríos,2021-09-21,10.3
Región de Los Ríos,2021-09-28,8.7
Región de Los Ríos,2021-10-05,10.2
Región de Los Ríos,2021-10-12,11.4
Región de Los Ríos,2021-10-19,12.05
Región de Los Ríos,2021-10-26,13.25
Región de Los Ríos,2021-11-02,12.45
Región de Los Ríos,2021-11-09,12.350000000000001
Región de Los Ríos,2021-11-16,13.9
Región de Los Ríos,2021-11-23,13.8
Región de Los Ríos,2021-11-30,14.35
Región de Los Ríos,2021-12-07,14.2
Región de Los Ríos,2021-12-14,15.4
Región de Los Ríos,2021-12-21,17.95
Región de Los Ríos,2021-12-28,14.55
Región de Los Ríos,2022-01-04,16.3
Región de Los Ríos,2022-01-11,16.5
Región de Los Ríos,2022-01-18,14.35
Región de Los Ríos,2022-01-25,16.3
Región de Los Ríos,2022-02-01,17.0
Región de Los Ríos,2022-02-08,16.4
Región de Los Ríos,2022-02-15,15.05
Región de Los Ríos,2022-02-22,15.350000000000001
Región de Los Ríos,2022-03-01,13.4
Región de Los Ríos,2022-03-08,14.75
Región de Los Ríos,2022-03-15,12.8
Región de Los Ríos,2022-03-22,12.4
Región de Los Ríos,2022-03-29,10.7
Región de Los Ríos,2022-04-05,10.6
Región de Los Ríos,2022-04-12,9.85
Región de Los Ríos,2022-04-19,11.2
Región de Los Ríos,2022-04-26,5.7
Región de Los Ríos,2022-05-03,10.0
Región de Los Ríos,2022-05-10,4.7
Región de Los Ríos,2022-05-17,9.8
Región de Los Ríos,2022-05-24,3.2
Región de Los Ríos,2022-05-31,6.9
Región de Los Ríos,2022-06-07,4.7
Región de Los Ríos,2022-06-14,7.9
Región de Los Ríos,2022-06-21,4.449999999999999
Región de Los Ríos,2022-06-28,6.699999999999999
Región de Los Ríos,2022-07-05,7.7
Región de Los Ríos,2022-07-12,3.1
Región de Los Ríos,2022-07-19,8.9
Región de Los Ríos,2022-07-26,6.5
Región de Los Ríos,2022-08-02,6.5
Región de Los Ríos,2022-08-09,8.4
Región de Los Ríos,2022-08-16,7.75
Región de Los Ríos,2022-08-23,5.4
Región de Los Ríos,2022-08-30,7.0
Región de Los Ríos,2022-09-06,8.3
Región de Los Ríos,2022-09-13,7.2
Región de Los Ríos,2022-09-20,8.3
Región de Los Ríos,2022-09-27,11.1
Región de Los Ríos,2022-10-04,9.9
Región de Los Ríos,2022-10-11,10.4
Región de Los Ríos,2022-10-18,10.8
Región de Los Ríos,2022-10-25,11.7
Región de Los Ríos,2022-11-01,13.2
Región de Los Ríos,2022-11-08,13.6
Región de Los Ríos,2022-11-15,14.6
Región de Los Ríos,2022-11-22,16.1
Región de Los Ríos,2022-11-29,13.8
Región de Los Ríos,2022-12-06,15.9
Región de Los Ríos,2022-12-13,16.200000000000003
Región de Los Ríos,2022-12-20,16.5
Región de Los Ríos,2022-12-27,15.7
Región de Los Ríos,2023-01-03,17.1
Región de Los Ríos,2023-01-10,15.5
Región de Los Ríos,2023-01-17,16.6
Región de Los Ríos,2023-01-24,16.1
Región de Los Ríos,2023-01-31,19.0
Región de Los Ríos,2023-02-07,17.7
Región de Los Ríos,2023-02-14,15.399999999999999
Región de Los Ríos,2023-02-21,16.1
Región de Los Ríos,2023-02-28,15.600000000000001
Región de Los Ríos,2023-03-07,15.1
Región de Los Ríos,2023-03-14,12.75
Región de Los Ríos,2023-03-21,12.15
Región de Los Ríos,2023-03-28,10.85
Región de Los Ríos,2023-04-04,11.7
Región de Los Ríos,2023-04-11,12.0
Región de Los Ríos,2023-04-18,11.5
Región de Los Ríos,2023-04-25,11.8
Región de Los Ríos,2023-05-02,8.85
Región de Los Ríos,2023-05-09,12.25
Región de Los Ríos,2023-05-16,9.05
Región de Los Ríos,2023-05-23,7.6
Región de Los Ríos,2023-05-30,9.600000000000001
Región de Los Ríos,2023-06-06,6.6
Región de Los Ríos,2023-06-13,4.9
Región de Los Ríos,2023-06-20,11.45
Región de Los Ríos,2023-06-27,9.475000000000001
Región de Los Ríos,2023-07-04,6.85
Región de Los Ríos,2023-07-11,3.8
Región de Los Ríos,2023-07-18,9.1
Región de Los Ríos,2023-07-25,10.7
Región de Los Ríos,2023-08-01,4.1
Región de Los Ríos,2023-08-08,7.949999999999999
Región de Los Ríos,2023-08-15,9.45
Región de Los Ríos,2023-08-22,6.2
Región de Los Ríos,2023-08-29,6.2
Región de Los Ríos,2023-09-05,9.75
Región de Los Ríos,2023-09-12,8.45
Región de Los Ríos,2023-09-19,7.6
Región de Los Ríos,2023-09-26,9.7
Región de Los Ríos,2023-10-03,8.45
Región de Los Ríos,2023-10-10,9.649999999999999
Región de Los Ríos,2023-10-17,12.05
Región de Los Ríos,2023-10-24,10.95
Región de Los Ríos,2023-10-31,10.75
Región de Los Ríos,2023-11-07,10.4
Región de Los Ríos,2023-11-14,9.9
Región de Los Ríos,2023-11-21,13.95
Región de Los Ríos,2023-11-28,12.25
Región de Los Ríos,2023-12-05,14.0
Región de Los Ríos,2023-12-12,12.7
Región de Los Ríos,2023-12-19,15.950000000000001
Región de Los Ríos,2023-12-26,18.2
Región de Los Ríos,2024-01-02,17.549999999999997
Región de Los Ríos,2024-01-09,16.1
Región de Los Ríos,2024-01-16,18.0
Región de Los Ríos,2024-01-23,18.6
Región de Los Ríos,2024-01-30,18.0
Región de Los Ríos,2024-02-06,16.7
Región de Los Ríos,2024-02-13,17.7
Región de Los Ríos,2024-02-20,15.4
Región de Los Ríos,2024-02-27,15.25
Región de Los Ríos,2024-03-05,14.5
Región de Los Ríos,2024-03-12,12.3
Región de Los Ríos,2024-03-19,12.85
Región de Los Ríos,2024-03-26,14.35
Región de Los Ríos,2024-04-02,12.15
Región de Los Ríos,2024-04-09,12.399999999999999
Región de Los Ríos,2024-04-16,10.9
Región de Los Ríos,2024-04-23,9.6
Región de Los Ríos,2024-04-30,6.65
Región de Los Ríos,2024-05-07,6.75
Región de Los Ríos,2024-05-14,5.05
Región de Los Ríos,2024-05-21,6.6
Región de Los Ríos,2024-05-28,7.4
Región de Los Ríos,2024-06-04,11.35
Región de Los Ríos,2024-06-11,10.5
Región de Los Ríos,2024-06-18,6.300000000000001
Región de Los Ríos,2024-06-25,5.3
Región de Los Ríos,2024-07-02,2.0
Región de Los Ríos,2024-07-09,4.5
Región de Los Ríos,2024-07-16,5.0
Región de Los Ríos,2024-07-23,5.1
Región de Los Ríos,2024-07-30,8.5
Región de Los Ríos,2024-08-06,5.5
Región de Los Ríos,2024-08-13,5.5
Región de Los Ríos,2024-08-20,5.5
Región de Los Ríos,2024-08-27,8.5
Región de Los Ríos,2024-09-03,7.6
Región de Los Ríos,2024-09-10,7.95
Región de Los Ríos,2024-09-17,8.2
Región de Los Ríos,2024-09-24,6.95
Región de Los Ríos,2024-10-01,8.75
Región de Los Ríos,2024-10-08,10.15
Región de Los Ríos,2024-10-15,12.100000000000001
Región de Los Ríos,2024-10-22,11.95
Región de Los Ríos,2024-10-29,12.65
Región de Los Ríos,2024-11-05,12.05
Región de Los Ríos,2024-11-12,12.9
Región de Los Ríos,2024-11-19,14.0
Región de Los Ríos,2024-11-26,11.7
Región de Los Ríos,2024-12-03,13.0
Región de Los Ríos,2024-12-10,15.350000000000001
Región de Los Ríos,2024-12-17,15.7
Región de Los Ríos,2024-12-24,18.1
Región de Los Ríos,2024-12-31,18.549999999999997
Región de Los Ríos,2025-01-07,17.299999999999997
Región de Los Ríos,2025-01-14,16.0
Región de Los Ríos,2025-01-21,15.5
Región de Los Ríos,2025-01-28,16.3
Región de Los Ríos,2025-02-04,16.4
Región de Los Ríos,2025-02-11,14.3
Región de Los Ríos,2025-02-18,15.9
Región de Los Ríos,2025-02-25,14.9
Región de Los Ríos,2025-03-04,14.5
Región de Los Ríos,2025-03-11,13.6
Región de Los Ríos,2025-03-18,14.5
Región de Los Ríos,2025-03-25,13.35
Región de Los Ríos,2025-04-01,11.850000000000001
Región de Los Ríos,2025-04-08,11.55
Región de Los Ríos,2025-04-15,10.95
Región de Los Ríos,2025-04-22,11.3
Región de Los Ríos,2025-04-29,10.05
Región de Los Ríos,2025-05-06,10.85
Región de Los Ríos,2025-05-13,10.85
Región de Los Ríos,2025-05-20,8.25
Región de Los Ríos,2025-05-27,4.5
Región de Los Ríos,2025-06-03,7.5
Región de Los Ríos,2025-06-10,8.3
Región de Los Ríos,2025-06-17,6.7
Región de Los Ríos,2025-06-24,4.0
Región de Los Ríos,2025-07-01,5.9
Región de Los Ríos,2025-07-08,5.3
Región de Los Ríos,2025-07-15,6.8
Región de Los Ríos,2025-07-22,7.2
Región de Los Ríos,2025-07-29,10.8
Región de Los Ríos,2025-08-05,9.0
Región de Los Ríos,2025-08-12,10.5
Región de Los Ríos,2025-08-19,8.5
Región de Los Ríos,2025-08-26,10.2
Región de Los Ríos,2025-09-02,8.15
Región de Los Ríos,2025-09-09,9.5
Región de Los Ríos,2025-09-16,10.55
Región de Los Ríos,2025-09-23,10.85
Región de Los Ríos,2025-09-30,10.5
Región de Los Ríos,2025-10-07,11.5
Región de Los Ríos,2025-10-14,10.95
Región de Los Ríos,2025-10-21,10.55
Región de Los Ríos,2025-10-28,12.5
Región de Los Ríos,2025-11-04,13.600000000000001
Región de Los Ríos,2025-11-11,12.7
Región de Los Ríos,2025-11-18,14.9
Región de Los Ríos,2025-11-25,15.9
Región de Los Ríos,2025-12-02,16.7
Región de Los Ríos,2025-12-09,14.75
Región de Los Ríos,2025-12-16,14.75
Región de Los Ríos,2025-12-23,15.25
Región de Los Ríos,2025-12-30,19.3
Región de Magallanes y de la Antártica Chilena,2020-12-29,11.375
Región de Magallanes y de la Antártica Chilena,2021-01-05,10.5
Región de Magallanes y de la Antártica Chilena,2021-01-12,11.7
Región de Magallanes y de la Antártica Chilena,2021-01-19,11.1
Región de Magallanes y de la Antártica Chilena,2021-01-26,7.9
Región de Magallanes y de la Antártica Chilena,2021-02-02,14.1
Región de Magallanes y de la Antártica Chilena,2021-02-09,11.7
Región de Magallanes y de la Antártica Chilena,2021-02-16,10.1
Región de Magallanes y de la Antártica Chilena,2021-02-23,11.1
Región de Magallanes y de la Antártica Chilena,2021-03-02,10.7
Región de Magallanes y de la Antártica Chilena,2021-03-09,9.2
Región de Magallanes y de la Antártica Chilena,2021-03-16,10.5
Región de Magallanes y de la Antártica Chilena,2021-03-23,9.0
Región de Magallanes y de la Antártica Chilena,2021-03-30,6.6
Región de Magallanes y de la Antártica Chilena,2021-04-06,8.3
Región de Magallanes y de la Antártica Chilena,2021-04-13,7.7
Región de Magallanes y de la Antártica Chilena,2021-04-20,7.1
Región de Magallanes y de la Antártica Chilena,2021-04-27,4.9
Región de Magallanes y de la Antártica Chilena,2021-05-04,6.3
Región de Magallanes y de la Antártica Chilena,2021-05-11,6.75
Región de Magallanes y de la Antártica Chilena,2021-05-18,6.0
Región de Magallanes y de la Antártica Chilena,2021-05-25,1.0
Región de Magallanes y de la Antártica Chilena,2021-06-01,1.0
Región de Magallanes y de la Antártica Chilena,2021-06-08,3.4
Región de Magallanes y de la Antártica Chilena,2021-06-15,2.2
Región de Magallanes y de la Antártica Chilena,2021-06-22,2.4
Región de Magallanes y de la Antártica Chilena,2021-06-29,4.05
Región de Magallanes y de la Antártica Chilena,2021-07-06,1.6
Región de Magallanes y de la Antártica Chilena,2021-07-13,1.6
Región de Magallanes y de la Antártica Chilena,2021-07-20,3.05
Región de Magallanes y de la Antártica Chilena,2021-07-27,4.9
Región de Magallanes y de la Antártica Chilena,2021-08-03,4.55
Región de Magallanes y de la Antártica Chilena,2021-08-10,5.35
Región de Magallanes y de la Antártica Chilena,2021-08-17,1.35
Región de Magallanes y de la Antártica Chilena,2021-08-24,2.5
Región de Magallanes y de la Antártica Chilena,2021-08-31,6.199999999999999
Región de Magallanes y de la Antártica Chilena,2021-09-07,6.15
Región de Magallanes y de la Antártica Chilena,2021-09-14,4.5
Región de Magallanes y de la Antártica Chilena,2021-09-21,6.0
Región de Magallanes y de la Antártica Chilena,2021-09-28,5.25
Región de Magallanes y de la Antártica Chilena,2021-10-05,7.550000000000001
Región de Magallanes y de la Antártica Chilena,2021-10-12,7.300000000000001
Región de Magallanes y de la Antártica Chilena,2021-10-19,6.699999999999999
Región de Magallanes y de la Antártica Chilena,2021-10-26,8.3
Región de Magallanes y de la Antártica Chilena,2021-11-02,9.5
Región de Magallanes y de la Antártica Chilena,2021-11-09,10.4
Región de Magallanes y de la Antártica Chilena,2021-11-16,7.35
Región de Magallanes y de la Antártica Chilena,2021-11-23,8.5
Región de Magallanes y de la Antártica Chilena,2021-11-30,10.5
Región de Magallanes y de la Antártica Chilena,2021-12-07,10.2
Región de Magallanes y de la Antártica Chilena,2021-12-14,11.8
Región de Magallanes y de la Antártica Chilena,2021-12-21,13.5
Región de Magallanes y de la Antártica Chilena,2021-12-28,10.1
Región de Magallanes y de la Antártica Chilena,2022-01-04,10.4
Región de Magallanes y de la Antártica Chilena,2022-01-11,8.350000000000001
Región de Magallanes y de la Antártica Chilena,2022-01-18,11.8
Región de Magallanes y de la Antártica Chilena,2022-01-25,10.0
Región de Magallanes y de la Antártica Chilena,2022-02-01,8.55
Región de Magallanes y de la Antártica Chilena,2022-02-08,10.649999999999999
Región de Magallanes y de la Antártica Chilena,2022-02-15,9.149999999999999
Región de Magallanes y de la Antártica Chilena,2022-02-22,11.9
Región de Magallanes y de la Antártica Chilena,2022-03-01,7.9
Región de Magallanes y de la Antártica Chilena,2022-03-08,9.35
Región de Magallanes y de la Antártica Chilena,2022-03-15,9.05
Región de Magallanes y de la Antártica Chilena,2022-03-22,9.1
Región de Magallanes y de la Antártica Chilena,2022-03-29,6.2
Región de Magallanes y de la Antártica Chilena,2022-04-05,4.6
Región de Magallanes y de la Antártica Chilena,2022-04-12,8.0
Región de Magallanes y de la Antártica Chilena,2022-04-19,5.9
Región de Magallanes y de la Antártica Chilena,2022-04-26,3.8
Región de Magallanes y de la Antártica Chilena,2022-05-03,6.4
Región de Magallanes y de la Antártica Chilena,2022-05-10,4.8
Región de Magallanes y de la Antártica Chilena,2022-05-17,4.2
Región de Magallanes y de la Antártica Chilena,2022-05-24,4.4
Región de Magallanes y de la Antártica Chilena,2022-05-31,3.4
Región de Magallanes y de la Antártica Chilena,2022-06-07,4.3
Región de Magallanes y de la Antártica Chilena,2022-06-14,2.4
Región de Magallanes y de la Antártica Chilena,2022-06-21,4.05
Región de Magallanes y de la Antártica Chilena,2022-06-28,0.3
Región de Magallanes y de la Antártica Chilena,2022-07-05,-2.0
Región de Magallanes y de la Antártica Chilena,2022-07-12,-0.2
Región de Magallanes y de la Antártica Chilena,2022-07-19,1.5
Región de Magallanes y de la Antártica Chilena,2022-07-26,4.8
Región de Magallanes y de la Antártica Chilena,2022-08-02,2.5
Región de Magallanes y de la Antártica Chilena,2022-08-09,2.3
Región de Magallanes y de la Antártica Chilena,2022-08-16,3.7
Región de Magallanes y de la Antártica Chilena,2022-08-23,4.6
Región de Magallanes y de la Antártica Chilena,2022-08-30,5.1
Región de Magallanes y de la Antártica Chilena,2022-09-06,4.9
Región de Magallanes y de la Antártica Chilena,2022-09-13,3.9
Región de Magallanes y de la Antártica Chilena,2022-09-20,5.6
Región de Magallanes y de la Antártica Chilena,2022-09-27,6.6
Región de Magallanes y de la Antártica Chilena,2022-10-04,7.5
Región de Magallanes y de la Antártica Chilena,2022-10-11,8.1
Región de Magallanes y de la Antártica Chilena,2022-10-18,7.0
Región de Magallanes y de la Antártica Chilena,2022-10-25,5.9
Región de Magallanes y de la Antártica Chilena,2022-11-01,12.6
Región de Magallanes y de la Antártica Chilena,2022-11-08,9.6
Región de Magallanes y de la Antártica Chilena,2022-11-15,9.75
Región de Magallanes y de la Antártica Chilena,2022-11-22,8.55
Región de Magallanes y de la Antártica Chilena,2022-11-29,7.75
Región de Magallanes y de la Antártica Chilena,2022-12-06,8.5
Región de Magallanes y de la Antártica Chilena,2022-12-13,11.3
Región de Magallanes y de la Antártica Chilena,2022-12-20,12.0
Región de Magallanes y de la Antártica Chilena,2022-12-27,9.2
Región de Magallanes y de la Antártica Chilena,2023-01-03,13.2
Región de Magallanes y de la Antártica Chilena,2023-01-10,11.6
Región de Magallanes y de la Antártica Chilena,2023-01-17,12.8
Región de Magallanes y de la Antártica Chilena,2023-01-24,10.6
Región de Magallanes y de la Antártica Chilena,2023-01-31,12.6
Región de Magallanes y de la Antártica Chilena,2023-02-07,10.3
Región de Magallanes y de la Antártica Chilena,2023-02-14,8.3
Región de Magallanes y de la Antártica Chilena,2023-02-21,10.1
Región de Magallanes y de la Antártica Chilena,2023-02-28,6.2
Región de Magallanes y de la Antártica Chilena,2023-03-07,8.0
Región de Magallanes y de la Antártica Chilena,2023-03-14,7.5
Región de Magallanes y de la Antártica Chilena,2023-03-21,8.4
Región de Magallanes y de la Antártica Chilena,2023-03-28,6.85
Región de Magallanes y de la Antártica Chilena,2023-04-04,6.1
Región de Magallanes y de la Antártica Chilena,2023-04-11,4.55
Región de Magallanes y de la Antártica Chilena,2023-04-18,7.2
Región de Magallanes y de la Antártica Chilena,2023-04-25,4.15
Región de Magallanes y de la Antártica Chilena,2023-05-02,8.2
Región de Magallanes y de la Antártica Chilena,2023-05-09,4.45
Región de Magallanes y de la Antártica Chilena,2023-05-16,3.75
Región de Magallanes y de la Antártica Chilena,2023-05-23,2.5999999999999996
Región de Magallanes y de la Antártica Chilena,2023-05-30,4.5
Región de Magallanes y de la Antártica Chilena,2023-06-06,3.1
Región de Magallanes y de la Antártica Chilena,2023-06-13,3.8499999999999996
Región de Magallanes y de la Antártica Chilena,2023-06-20,0.8
Región de Magallanes y de la Antártica Chilena,2023-06-27,1.5
Región de Magallanes y de la Antártica Chilena,2023-07-04,0.55
Región de Magallanes y de la Antártica Chilena,2023-07-11,-0.15
Región de Magallanes y de la Antártica Chilena,2023-07-18,-1.9
Región de Magallanes y de la Antártica Chilena,2023-07-25,-0.7999999999999999
Región de Magallanes y de la Antártica Chilena,2023-08-01,1.5
Región de Magallanes y de la Antártica Chilena,2023-08-08,2.05
Región de Magallanes y de la Antártica Chilena,2023-08-15,1.65
Región de Magallanes y de la Antártica Chilena,2023-08-22,2.0
Región de Magallanes y de la Antártica Chilena,2023-08-29,1.8
Región de Magallanes y de la Antártica Chilena,2023-09-05,3.7
Región de Magallanes y de la Antártica Chilena,2023-09-12,2.4
Región de Magallanes y de la Antártica Chilena,2023-09-19,4.449999999999999
Región de Magallanes y de la Antártica Chilena,2023-09-26,5.199999999999999
Región de Magallanes y de la Antártica Chilena,2023-10-03,4.7
Región de Magallanes y de la Antártica Chilena,2023-10-10,7.95
Región de Magallanes y de la Antártica Chilena,2023-10-17,8.75
Región de Magallanes y de la Antártica Chilena,2023-10-24,4.9
Región de Magallanes y de la Antártica Chilena,2023-10-31,7.45
Región de Magallanes y de la Antártica Chilena,2023-11-07,7.0
Región de Magallanes y de la Antártica Chilena,2023-11-14,4.9
Región de Magallanes y de la Antártica Chilena,2023-11-21,7.9
Región de Magallanes y de la Antártica Chilena,2023-11-28,7.4
Región de Magallanes y de la Antártica Chilena,2023-12-05,9.2
Región de Magallanes y de la Antártica Chilena,2023-12-12,8.850000000000001
Región de Magallanes y de la Antártica Chilena,2023-12-19,10.7
Región de Magallanes y de la Antártica Chilena,2023-12-26,10.55
Región de Magallanes y de la Antártica Chilena,2024-01-02,10.7
Región de Magallanes y de la Antártica Chilena,2024-01-09,9.45
Región de Magallanes y de la Antártica Chilena,2024-01-16,11.5
Región de Magallanes y de la Antártica Chilena,2024-01-23,12.75
Región de Magallanes y de la Antártica Chilena,2024-01-30,11.65
Región de Magallanes y de la Antártica Chilena,2024-02-06,11.75
Región de Magallanes y de la Antártica Chilena,2024-02-13,12.0
Región de Magallanes y de la Antártica Chilena,2024-02-20,11.3
Región de Magallanes y de la Antártica Chilena,2024-02-27,11.149999999999999
Región de Magallanes y de la Antártica Chilena,2024-03-05,10.1
Región de Magallanes y de la Antártica Chilena,2024-03-12,6.05
Región de Magallanes y de la Antártica Chilena,2024-03-19,8.2
Región de Magallanes y de la Antártica Chilena,2024-03-26,7.55
Región de Magallanes y de la Antártica Chilena,2024-04-02,5.15
Región de Magallanes y de la Antártica Chilena,2024-04-09,6.75
Región de Magallanes y de la Antártica Chilena,2024-04-16,6.6
Región de Magallanes y de la Antártica Chilena,2024-04-23,4.55
Región de Magallanes y de la Antártica Chilena,2024-04-30,2.9
Región de Magallanes y de la Antártica Chilena,2024-05-07,2.35
Región de Magallanes y de la Antártica Chilena,2024-05-14,5.35
Región de Magallanes y de la Antártica Chilena,2024-05-21,1.1
Región de Magallanes y de la Antártica Chilena,2024-05-28,0.7
Región de Magallanes y de la Antártica Chilena,2024-06-04,0.7
Región de Magallanes y de la Antártica Chilena,2024-06-11,0.30000000000000004
Región de Magallanes y de la Antártica Chilena,2024-06-18,-3.75
Región de Magallanes y de la Antártica Chilena,2024-06-25,-0.30000000000000004
Región de Magallanes y de la Antártica Chilena,2024-07-02,-0.35
Región de Magallanes y de la Antártica Chilena,2024-07-09,3.9
Región de Magallanes y de la Antártica Chilena,2024-07-16,5.65
Región de Magallanes y de la Antártica Chilena,2024-07-23,2.1500000000000004
Región de Magallanes y de la Antártica Chilena,2024-07-30,1.8
Región de Magallanes y de la Antártica Chilena,2024-08-06,2.65
Región de Magallanes y de la Antártica Chilena,2024-08-13,3.0
Región de Magallanes y de la Antártica Chilena,2024-08-20,4.0
Región de Magallanes y de la Antártica Chilena,2024-08-27,5.75
Región de Magallanes y de la Antártica Chilena,2024-09-03,5.6
Región de Magallanes y de la Antártica Chilena,2024-09-10,4.4
Región de Magallanes y de la Antártica Chilena,2024-09-17,2.3499999999999996
Región de Magallanes y de la Antártica Chilena,2024-09-24,1.2999999999999998
Región de Magallanes y de la Antártica Chilena,2024-10-01,5.75
Región de Magallanes y de la Antártica Chilena,2024-10-08,8.95
Región de Magallanes y de la Antártica Chilena,2024-10-15,9.05
Región de Magallanes y de la Antártica Chilena,2024-10-22,8.149999999999999
Región de Magallanes y de la Antártica Chilena,2024-10-29,9.6
Región de Magallanes y de la Antártica Chilena,2024-11-05,7.0
Región de Magallanes y de la Antártica Chilena,2024-11-12,9.4
Región de Magallanes y de la Antártica Chilena,2024-11-19,10.3
Región de Magallanes y de la Antártica Chilena,2024-11-26,9.45
Región de Magallanes y de la Antártica Chilena,2024-12-03,8.3
Región de Magallanes y de la Antártica Chilena,2024-12-10,11.45
Región de Magallanes y de la Antártica Chilena,2024-12-17,9.8
Región de Magallanes y de la Antártica Chilena,2024-12-24,13.15
Región de Magallanes y de la Antártica Chilena,2024-12-31,12.75
Región de Magallanes y de la Antártica Chilena,2025-01-07,12.15
Región de Magallanes y de la Antártica Chilena,2025-01-14,11.55
Región de Magallanes y de la Antártica Chilena,2025-01-21,11.8
Región de Magallanes y de la Antártica Chilena,2025-01-28,12.0
Región de Magallanes y de la Antártica Chilena,2025-02-04,9.55
Región de Magallanes y de la Antártica Chilena,2025-02-11,10.75
Región de Magallanes y de la Antártica Chilena,2025-02-18,11.350000000000001
Región de Magallanes y de la Antártica Chilena,2025-02-25,9.05
Región de Magallanes y de la Antártica Chilena,2025-03-04,7.85
Región de Magallanes y de la Antártica Chilena,2025-03-11,9.45
Región de Magallanes y de la Antártica Chilena,2025-03-18,8.6
Región de Magallanes y de la Antártica Chilena,2025-03-25,8.649999999999999
Región de Magallanes y de la Antártica Chilena,2025-04-01,6.1
Región de Magallanes y de la Antártica Chilena,2025-04-08,7.1
Región de Magallanes y de la Antártica Chilena,2025-04-15,7.300000000000001
Región de Magallanes y de la Antártica Chilena,2025-04-22,5.9
Región de Magallanes y de la Antártica Chilena,2025-04-29,4.949999999999999
Región de Magallanes y de la Antártica Chilena,2025-05-06,5.3
Región de Magallanes y de la Antártica Chilena,2025-05-13,2.4
Región de Magallanes y de la Antártica Chilena,2025-05-20,2.5
Región de Magallanes y de la Antártica Chilena,2025-05-27,3.3
Región de Magallanes y de la Antártica Chilena,2025-06-03,5.5
Región de Magallanes y de la Antártica Chilena,2025-06-10,4.1
Región de Magallanes y de la Antártica Chilena,2025-06-17,3.25
Región de Magallanes y de la Antártica Chilena,2025-06-24,-0.05
Región de Magallanes y de la Antártica Chilena,2025-07-01,1.5
Región de Magallanes y de la Antártica Chilena,2025-07-08,3.3499999999999996
Región de Magallanes y de la Antártica Chilena,2025-07-15,3.2
Región de Magallanes y de la Antártica Chilena,2025-07-22,0.7000000000000001
